cust_id,LS,MS,SS,XLS
CUST0000576033,3.0,0.0,0.0,0.0
CUST0000576210,142.0,0.0,0.0,0.0
CUST0000576401,1.0,0.0,0.0,0.0
CUST0000576479,0.0,0.0,0.0,1.0
CUST0000576558,13.0,1.0,0.0,0.0
CUST0000577810,60.0,1.0,0.0,0.0
CUST0000577947,159.0,2.0,0.0,1.0
CUST0000578260,1.0,2.0,1.0,9.0
CUST0000578476,22.0,0.0,0.0,0.0
CUST0000578661,125.0,6.0,0.0,0.0
CUST0000578851,1.0,0.0,15.0,283.0
CUST0000578938,1.0,0.0,0.0,0.0
CUST0000579095,0.0,0.0,0.0,36.0
CUST0000579396,103.0,1.0,0.0,4.0
CUST0000579771,3.0,0.0,0.0,51.0
CUST0000579835,63.0,1.0,0.0,0.0
CUST0000579898,0.0,1.0,0.0,0.0
CUST0000580080,100.0,21.0,0.0,0.0
CUST0000580148,9.0,0.0,6.0,20.0
CUST0000580333,8.0,0.0,2.0,1.0
CUST0000580999,179.0,28.0,89.0,1.0
CUST0000581032,1.0,0.0,0.0,0.0
CUST0000581084,1.0,0.0,0.0,0.0
CUST0000581338,0.0,0.0,0.0,1.0
CUST0000582064,5.0,2.0,2.0,19.0
CUST0000582126,93.0,0.0,0.0,0.0
CUST0000582166,149.0,2.0,6.0,0.0
CUST0000582179,129.0,2.0,2.0,0.0
CUST0000582217,31.0,81.0,0.0,0.0
CUST0000582528,33.0,13.0,0.0,0.0
CUST0000582565,13.0,3.0,0.0,0.0
CUST0000582960,0.0,1.0,0.0,0.0
CUST0000583043,3.0,0.0,89.0,12.0
CUST0000583287,0.0,1.0,1.0,0.0
CUST0000583299,53.0,11.0,0.0,0.0
CUST0000583303,2.0,0.0,0.0,5.0
CUST0000583524,6.0,1.0,0.0,0.0
CUST0000583570,30.0,0.0,0.0,0.0
CUST0000583655,42.0,0.0,0.0,0.0
CUST0000583710,168.0,14.0,1.0,0.0
CUST0000583841,2.0,0.0,0.0,2.0
CUST0000583944,2.0,0.0,0.0,0.0
CUST0000584170,0.0,1.0,0.0,0.0
CUST0000584194,1.0,0.0,0.0,0.0
CUST0000584873,11.0,0.0,0.0,0.0
CUST0000584930,266.0,2.0,0.0,0.0
CUST0000585013,166.0,0.0,0.0,0.0
CUST0000585638,46.0,127.0,36.0,0.0
CUST0000585874,206.0,0.0,0.0,14.0
CUST0000585963,1.0,0.0,0.0,0.0
CUST0000586117,13.0,0.0,0.0,0.0
CUST0000586284,75.0,3.0,0.0,0.0
CUST0000586590,3.0,31.0,0.0,0.0
CUST0000586811,282.0,2.0,0.0,0.0
CUST0000587521,175.0,1.0,90.0,0.0
CUST0000587537,1.0,0.0,0.0,0.0
CUST0000587584,5.0,0.0,369.0,40.0
CUST0000587787,183.0,0.0,0.0,0.0
CUST0000587903,20.0,0.0,0.0,0.0
CUST0000588050,0.0,1.0,0.0,0.0
CUST0000588201,0.0,0.0,0.0,18.0
CUST0000588300,1.0,43.0,0.0,0.0
CUST0000588390,137.0,0.0,1.0,0.0
CUST0000588614,1.0,1.0,4.0,148.0
CUST0000588654,18.0,4.0,0.0,17.0
CUST0000588744,0.0,1.0,0.0,0.0
CUST0000588827,96.0,2.0,0.0,0.0
CUST0000589174,0.0,0.0,14.0,0.0
CUST0000589225,0.0,12.0,0.0,0.0
CUST0000589449,102.0,0.0,52.0,0.0
CUST0000589596,13.0,149.0,0.0,0.0
CUST0000589718,122.0,12.0,6.0,0.0
CUST0000589724,52.0,0.0,18.0,16.0
CUST0000589818,0.0,36.0,0.0,0.0
CUST0000590174,21.0,0.0,0.0,0.0
CUST0000590182,0.0,5.0,0.0,0.0
CUST0000590320,8.0,0.0,6.0,0.0
CUST0000590653,156.0,0.0,0.0,0.0
CUST0000591215,3.0,105.0,0.0,0.0
CUST0000591268,2.0,0.0,0.0,0.0
CUST0000591488,12.0,0.0,0.0,0.0
CUST0000591774,4.0,59.0,0.0,0.0
CUST0000591919,87.0,8.0,1.0,0.0
CUST0000592165,77.0,2.0,0.0,3.0
CUST0000592884,43.0,236.0,1.0,0.0
CUST0000593365,79.0,3.0,0.0,0.0
CUST0000593659,12.0,3.0,0.0,0.0
CUST0000593878,0.0,1.0,0.0,15.0
CUST0000594351,6.0,47.0,0.0,0.0
CUST0000594451,8.0,2.0,0.0,0.0
CUST0000594479,2.0,4.0,0.0,0.0
CUST0000594668,112.0,18.0,18.0,0.0
CUST0000594701,42.0,0.0,0.0,46.0
CUST0000594734,0.0,2.0,0.0,0.0
CUST0000594823,5.0,0.0,0.0,0.0
CUST0000595140,33.0,0.0,0.0,0.0
CUST0000595333,37.0,5.0,1.0,0.0
CUST0000595380,305.0,0.0,0.0,0.0
CUST0000595400,9.0,1.0,0.0,0.0
CUST0000595430,151.0,0.0,12.0,0.0
CUST0000595675,224.0,0.0,412.0,0.0
CUST0000595767,0.0,0.0,0.0,15.0
CUST0000596825,27.0,0.0,0.0,0.0
CUST0000596834,2.0,0.0,0.0,0.0
CUST0000597294,5.0,60.0,2.0,0.0
CUST0000597356,1.0,0.0,0.0,0.0
CUST0000597770,114.0,0.0,13.0,0.0
CUST0000597790,1.0,0.0,0.0,0.0
CUST0000598011,144.0,0.0,0.0,0.0
CUST0000598026,19.0,2.0,102.0,1.0
CUST0000598853,1.0,0.0,0.0,0.0
CUST0000599314,4.0,0.0,0.0,0.0
CUST0000599366,8.0,12.0,0.0,0.0
CUST0000599487,1.0,0.0,0.0,0.0
CUST0000600338,15.0,220.0,0.0,0.0
CUST0000601096,1.0,0.0,0.0,0.0
CUST0000601102,80.0,519.0,0.0,0.0
CUST0000601659,18.0,0.0,0.0,0.0
CUST0000601812,0.0,3.0,0.0,0.0
CUST0000602024,181.0,2.0,1.0,0.0
CUST0000602654,34.0,0.0,0.0,0.0
CUST0000602766,28.0,0.0,0.0,4.0
CUST0000603155,68.0,1.0,0.0,0.0
CUST0000603403,85.0,0.0,0.0,0.0
CUST0000603535,7.0,15.0,0.0,0.0
CUST0000603536,82.0,53.0,7.0,11.0
CUST0000603565,0.0,2.0,0.0,0.0
CUST0000603604,73.0,24.0,0.0,0.0
CUST0000603688,400.0,0.0,1.0,0.0
CUST0000603772,1.0,0.0,0.0,0.0
CUST0000603826,1.0,0.0,0.0,0.0
CUST0000604366,0.0,0.0,0.0,19.0
CUST0000604610,4.0,14.0,0.0,0.0
CUST0000604900,0.0,0.0,1.0,0.0
CUST0000605174,154.0,0.0,0.0,0.0
CUST0000605341,0.0,8.0,0.0,0.0
CUST0000605594,13.0,2.0,0.0,0.0
CUST0000605708,46.0,1.0,0.0,0.0
CUST0000605952,1.0,0.0,0.0,0.0
CUST0000606154,1.0,0.0,0.0,0.0
CUST0000606400,157.0,24.0,0.0,0.0
CUST0000606858,0.0,3.0,9.0,0.0
CUST0000607068,7.0,0.0,0.0,0.0
CUST0000607616,41.0,70.0,0.0,0.0
CUST0000607766,4.0,20.0,73.0,0.0
CUST0000608508,0.0,324.0,2.0,5.0
CUST0000608511,73.0,1.0,0.0,0.0
CUST0000608620,505.0,3.0,0.0,0.0
CUST0000608663,2.0,0.0,0.0,0.0
CUST0000609232,566.0,9.0,3.0,5.0
CUST0000609421,120.0,3.0,4.0,11.0
CUST0000609569,20.0,6.0,0.0,0.0
CUST0000609675,0.0,618.0,0.0,0.0
CUST0000610012,0.0,7.0,0.0,0.0
CUST0000610089,68.0,298.0,0.0,0.0
CUST0000610284,3.0,1.0,0.0,10.0
CUST0000610382,22.0,0.0,0.0,0.0
CUST0000610428,144.0,29.0,1.0,0.0
CUST0000610573,19.0,44.0,0.0,0.0
CUST0000610595,14.0,5.0,118.0,30.0
CUST0000610674,13.0,0.0,0.0,0.0
CUST0000610945,1.0,0.0,0.0,0.0
CUST0000611030,7.0,64.0,0.0,0.0
CUST0000611042,0.0,0.0,1.0,0.0
CUST0000611134,211.0,4.0,43.0,0.0
CUST0000611296,4.0,170.0,0.0,0.0
CUST0000611481,0.0,0.0,30.0,0.0
CUST0000611695,1.0,0.0,0.0,1.0
CUST0000611821,0.0,0.0,0.0,17.0
CUST0000611895,113.0,0.0,0.0,0.0
CUST0000611953,17.0,14.0,0.0,23.0
CUST0000612210,106.0,0.0,0.0,88.0
CUST0000612267,121.0,0.0,0.0,0.0
CUST0000612371,1.0,1.0,0.0,14.0
CUST0000612480,0.0,1.0,0.0,0.0
CUST0000612498,67.0,0.0,0.0,0.0
CUST0000612602,22.0,217.0,0.0,0.0
CUST0000612909,0.0,57.0,0.0,0.0
CUST0000613005,0.0,0.0,0.0,1.0
CUST0000613366,38.0,0.0,0.0,0.0
CUST0000613502,258.0,3.0,0.0,0.0
CUST0000613659,1.0,0.0,0.0,0.0
CUST0000613769,124.0,16.0,1.0,4.0
CUST0000614041,1.0,0.0,0.0,0.0
CUST0000614175,86.0,3.0,0.0,0.0
CUST0000614278,98.0,32.0,1.0,0.0
CUST0000614343,34.0,0.0,7.0,0.0
CUST0000614846,31.0,2.0,0.0,1.0
CUST0000615196,4.0,89.0,9.0,0.0
CUST0000615362,0.0,0.0,0.0,13.0
CUST0000615814,50.0,0.0,0.0,0.0
CUST0000615829,256.0,15.0,0.0,5.0
CUST0000616267,1.0,185.0,0.0,0.0
CUST0000616432,0.0,0.0,0.0,1.0
CUST0000616650,16.0,124.0,0.0,13.0
CUST0000616695,3.0,4.0,0.0,2.0
CUST0000616718,146.0,0.0,0.0,0.0
CUST0000617762,0.0,1.0,0.0,0.0
CUST0000618249,0.0,1.0,3.0,0.0
CUST0000618279,2.0,9.0,0.0,0.0
CUST0000618541,0.0,2.0,0.0,0.0
CUST0000618726,0.0,1.0,0.0,0.0
CUST0000618910,233.0,2.0,0.0,112.0
CUST0000618985,98.0,1.0,41.0,0.0
CUST0000619015,4.0,0.0,0.0,0.0
CUST0000619031,3.0,0.0,0.0,0.0
CUST0000619072,12.0,0.0,0.0,0.0
CUST0000619787,491.0,0.0,0.0,2.0
CUST0000620035,4.0,19.0,0.0,0.0
CUST0000620170,1.0,0.0,0.0,0.0
CUST0000620533,7.0,7.0,97.0,0.0
CUST0000620656,111.0,0.0,0.0,0.0
CUST0000620786,53.0,0.0,0.0,0.0
CUST0000620867,88.0,0.0,0.0,0.0
CUST0000620921,0.0,1.0,0.0,0.0
CUST0000620929,28.0,49.0,0.0,53.0
CUST0000621445,34.0,0.0,1.0,5.0
CUST0000621694,13.0,4.0,0.0,0.0
CUST0000621772,354.0,6.0,0.0,3.0
CUST0000621860,136.0,0.0,0.0,0.0
CUST0000622126,375.0,10.0,0.0,0.0
CUST0000622531,130.0,9.0,2.0,0.0
CUST0000622665,41.0,171.0,1.0,12.0
CUST0000622978,1.0,0.0,0.0,0.0
CUST0000623087,9.0,0.0,0.0,0.0
CUST0000623303,177.0,1.0,0.0,9.0
CUST0000623394,0.0,0.0,0.0,9.0
CUST0000623415,84.0,0.0,0.0,0.0
CUST0000623801,82.0,23.0,27.0,41.0
CUST0000623970,1.0,0.0,0.0,0.0
CUST0000624170,26.0,0.0,0.0,12.0
CUST0000624683,52.0,0.0,0.0,0.0
CUST0000624842,0.0,1.0,7.0,183.0
CUST0000624980,1.0,0.0,0.0,0.0
CUST0000625484,33.0,4.0,0.0,0.0
CUST0000625641,1.0,0.0,0.0,0.0
CUST0000626587,0.0,1.0,0.0,0.0
CUST0000626899,178.0,1.0,1.0,2.0
CUST0000627626,223.0,1.0,1.0,55.0
CUST0000627983,79.0,96.0,13.0,0.0
CUST0000628056,16.0,67.0,3.0,0.0
CUST0000628301,1.0,0.0,0.0,0.0
CUST0000628533,64.0,8.0,0.0,22.0
CUST0000628705,0.0,1.0,1.0,31.0
CUST0000628773,84.0,96.0,0.0,2.0
CUST0000628932,0.0,2.0,0.0,0.0
CUST0000629003,10.0,0.0,0.0,0.0
CUST0000629332,101.0,0.0,57.0,0.0
CUST0000629569,6.0,181.0,2.0,0.0
CUST0000629704,316.0,0.0,0.0,0.0
CUST0000629728,60.0,0.0,0.0,0.0
CUST0000629791,0.0,1.0,0.0,0.0
CUST0000631020,0.0,68.0,0.0,0.0
CUST0000631445,7.0,26.0,0.0,0.0
CUST0000631712,38.0,92.0,68.0,5.0
CUST0000631798,81.0,0.0,1.0,0.0
CUST0000631856,84.0,0.0,0.0,0.0
CUST0000632050,77.0,0.0,1.0,0.0
CUST0000632761,32.0,0.0,12.0,0.0
CUST0000633060,0.0,0.0,0.0,1.0
CUST0000633336,0.0,51.0,0.0,0.0
CUST0000633360,0.0,3.0,0.0,0.0
CUST0000633407,89.0,3.0,0.0,0.0
CUST0000633460,0.0,0.0,0.0,34.0
CUST0000633483,21.0,0.0,0.0,0.0
CUST0000633837,2.0,2.0,0.0,0.0
CUST0000633868,0.0,0.0,0.0,11.0
CUST0000634199,8.0,59.0,0.0,0.0
CUST0000634671,95.0,209.0,1.0,5.0
CUST0000634693,285.0,15.0,0.0,0.0
CUST0000634784,246.0,2.0,0.0,0.0
CUST0000634919,0.0,2.0,59.0,0.0
CUST0000635024,12.0,61.0,3.0,0.0
CUST0000635153,21.0,2.0,34.0,0.0
CUST0000635526,5.0,82.0,1.0,0.0
CUST0000635984,0.0,2.0,3.0,210.0
CUST0000636231,21.0,47.0,0.0,3.0
CUST0000636345,104.0,106.0,0.0,0.0
CUST0000637084,147.0,2.0,3.0,0.0
CUST0000637466,2.0,6.0,0.0,0.0
CUST0000637538,1.0,0.0,0.0,0.0
CUST0000637566,49.0,84.0,2.0,0.0
CUST0000637775,0.0,5.0,0.0,0.0
CUST0000638188,3.0,0.0,0.0,0.0
CUST0000638436,164.0,171.0,10.0,1.0
CUST0000638750,1.0,0.0,0.0,0.0
CUST0000638765,0.0,1.0,0.0,0.0
CUST0000639103,31.0,0.0,0.0,0.0
CUST0000639245,5.0,0.0,0.0,0.0
CUST0000639274,16.0,157.0,0.0,0.0
CUST0000639430,113.0,4.0,1.0,2.0
CUST0000639530,86.0,4.0,0.0,0.0
CUST0000639696,2.0,0.0,0.0,0.0
CUST0000639926,6.0,36.0,0.0,2.0
CUST0000640069,15.0,0.0,0.0,0.0
CUST0000640095,254.0,10.0,0.0,0.0
CUST0000640214,184.0,0.0,0.0,0.0
CUST0000640297,80.0,1.0,0.0,0.0
CUST0000640304,26.0,2.0,8.0,1.0
CUST0000640695,11.0,54.0,70.0,0.0
CUST0000641059,90.0,0.0,0.0,0.0
CUST0000641510,61.0,20.0,0.0,0.0
CUST0000641644,0.0,0.0,0.0,1.0
CUST0000642022,1.0,0.0,0.0,12.0
CUST0000642033,2.0,0.0,0.0,0.0
CUST0000642103,31.0,1.0,1.0,0.0
CUST0000642242,1.0,68.0,0.0,0.0
CUST0000642434,134.0,0.0,0.0,6.0
CUST0000642489,4.0,0.0,0.0,123.0
CUST0000642605,86.0,17.0,3.0,8.0
CUST0000642691,0.0,0.0,0.0,1.0
CUST0000642749,16.0,5.0,2.0,0.0
CUST0000643023,2.0,0.0,0.0,0.0
CUST0000643072,84.0,0.0,0.0,0.0
CUST0000643095,130.0,46.0,2.0,9.0
CUST0000643107,61.0,0.0,0.0,0.0
CUST0000643225,52.0,201.0,0.0,1.0
CUST0000643410,63.0,0.0,0.0,3.0
CUST0000643423,2.0,0.0,0.0,0.0
CUST0000643482,5.0,0.0,10.0,0.0
CUST0000643960,4.0,0.0,0.0,0.0
CUST0000644004,15.0,60.0,0.0,9.0
CUST0000644243,41.0,0.0,2.0,0.0
CUST0000644550,10.0,6.0,15.0,0.0
CUST0000644552,1.0,0.0,0.0,0.0
CUST0000644632,2.0,0.0,0.0,157.0
CUST0000644927,16.0,0.0,0.0,0.0
CUST0000645135,0.0,31.0,0.0,6.0
CUST0000645292,63.0,0.0,0.0,0.0
CUST0000645503,1.0,0.0,0.0,0.0
CUST0000645660,7.0,15.0,2.0,0.0
CUST0000645743,1.0,0.0,0.0,0.0
CUST0000645774,2.0,0.0,0.0,278.0
CUST0000646378,0.0,0.0,2.0,35.0
CUST0000646402,40.0,3.0,0.0,0.0
CUST0000646404,28.0,0.0,0.0,0.0
CUST0000646413,9.0,0.0,0.0,1.0
CUST0000646727,56.0,0.0,0.0,0.0
CUST0000646782,19.0,2.0,0.0,0.0
CUST0000646796,36.0,9.0,0.0,0.0
CUST0000646899,85.0,20.0,5.0,0.0
CUST0000647000,0.0,0.0,0.0,11.0
CUST0000647002,3.0,16.0,0.0,0.0
CUST0000647016,53.0,0.0,0.0,9.0
CUST0000647120,133.0,6.0,0.0,0.0
CUST0000647281,0.0,19.0,0.0,0.0
CUST0000647381,17.0,2.0,0.0,0.0
CUST0000647649,0.0,0.0,54.0,0.0
CUST0000647993,2.0,0.0,0.0,0.0
CUST0000648182,0.0,71.0,0.0,0.0
CUST0000648398,80.0,0.0,171.0,0.0
CUST0000648598,52.0,0.0,2.0,0.0
CUST0000648788,71.0,522.0,0.0,0.0
CUST0000649480,32.0,0.0,1.0,0.0
CUST0000649759,105.0,6.0,0.0,0.0
CUST0000650053,10.0,0.0,1.0,0.0
CUST0000650230,48.0,0.0,0.0,0.0
CUST0000650255,1.0,2.0,0.0,8.0
CUST0000650512,7.0,0.0,2.0,0.0
CUST0000650694,21.0,8.0,2.0,0.0
CUST0000650723,2.0,0.0,0.0,0.0
CUST0000650760,4.0,0.0,0.0,0.0
CUST0000650784,7.0,192.0,0.0,0.0
CUST0000650810,17.0,24.0,0.0,0.0
CUST0000651171,3.0,0.0,0.0,37.0
CUST0000651261,1.0,1.0,0.0,119.0
CUST0000651826,1.0,150.0,0.0,0.0
CUST0000652173,15.0,67.0,0.0,0.0
CUST0000652578,0.0,0.0,17.0,0.0
CUST0000652579,9.0,0.0,98.0,0.0
CUST0000652656,0.0,0.0,1.0,0.0
CUST0000652788,38.0,0.0,0.0,0.0
CUST0000653101,55.0,3.0,0.0,1.0
CUST0000653413,64.0,1.0,0.0,0.0
CUST0000653545,0.0,0.0,32.0,0.0
CUST0000654017,21.0,229.0,0.0,0.0
CUST0000654095,18.0,0.0,1.0,0.0
CUST0000654184,113.0,5.0,3.0,0.0
CUST0000654492,45.0,24.0,0.0,0.0
CUST0000654686,39.0,7.0,0.0,1.0
CUST0000654951,15.0,47.0,1.0,0.0
CUST0000655015,0.0,47.0,0.0,0.0
CUST0000655152,0.0,1.0,3.0,0.0
CUST0000655437,237.0,2.0,2.0,16.0
CUST0000655517,19.0,0.0,0.0,0.0
CUST0000655617,138.0,59.0,0.0,0.0
CUST0000655620,501.0,0.0,1.0,3.0
CUST0000656130,27.0,68.0,0.0,5.0
CUST0000656319,63.0,6.0,42.0,37.0
CUST0000656457,18.0,1.0,1.0,0.0
CUST0000656750,3.0,17.0,0.0,9.0
CUST0000656926,78.0,0.0,4.0,0.0
CUST0000657147,3.0,2.0,0.0,0.0
CUST0000657173,1.0,0.0,0.0,0.0
CUST0000657423,4.0,144.0,1.0,0.0
CUST0000657439,23.0,0.0,11.0,0.0
CUST0000657924,137.0,1.0,0.0,0.0
CUST0000658002,1.0,0.0,0.0,0.0
CUST0000658225,32.0,1.0,0.0,0.0
CUST0000658490,3.0,0.0,0.0,225.0
CUST0000658589,161.0,6.0,0.0,0.0
CUST0000658739,18.0,0.0,6.0,159.0
CUST0000659009,0.0,11.0,0.0,0.0
CUST0000659351,4.0,0.0,35.0,0.0
CUST0000659515,16.0,1.0,0.0,14.0
CUST0000659646,65.0,9.0,0.0,0.0
CUST0000659723,41.0,1.0,55.0,0.0
CUST0000659863,16.0,75.0,1.0,0.0
CUST0000660590,49.0,0.0,10.0,14.0
CUST0000660742,36.0,1.0,5.0,1.0
CUST0000661598,59.0,1.0,114.0,0.0
CUST0000661833,29.0,3.0,2.0,0.0
CUST0000662710,0.0,0.0,1.0,0.0
CUST0000662729,3.0,0.0,11.0,0.0
CUST0000662876,63.0,0.0,0.0,0.0
CUST0000662970,108.0,31.0,0.0,0.0
CUST0000663137,2.0,0.0,0.0,0.0
CUST0000663881,26.0,26.0,0.0,0.0
CUST0000664070,1.0,33.0,1.0,2.0
CUST0000664278,133.0,0.0,0.0,0.0
CUST0000664457,4.0,0.0,0.0,0.0
CUST0000664767,50.0,0.0,0.0,8.0
CUST0000664935,38.0,0.0,0.0,0.0
CUST0000665019,4.0,138.0,0.0,0.0
CUST0000665049,40.0,37.0,4.0,0.0
CUST0000665227,289.0,5.0,0.0,2.0
CUST0000665484,2.0,2.0,0.0,119.0
CUST0000665542,15.0,0.0,0.0,0.0
CUST0000665835,10.0,0.0,163.0,0.0
CUST0000665935,36.0,14.0,1.0,5.0
CUST0000666129,0.0,0.0,0.0,1.0
CUST0000666276,144.0,12.0,0.0,0.0
CUST0000666447,0.0,0.0,0.0,3.0
CUST0000667131,33.0,0.0,0.0,0.0
CUST0000667692,78.0,0.0,2.0,0.0
CUST0000667758,27.0,0.0,9.0,0.0
CUST0000668209,58.0,11.0,2.0,60.0
CUST0000668226,0.0,0.0,3.0,0.0
CUST0000668892,43.0,2.0,1.0,0.0
CUST0000669138,46.0,1.0,0.0,0.0
CUST0000669277,15.0,0.0,0.0,0.0
CUST0000669669,1.0,0.0,0.0,0.0
CUST0000669802,185.0,1.0,0.0,0.0
CUST0000670072,4.0,51.0,20.0,0.0
CUST0000670118,12.0,41.0,0.0,0.0
CUST0000670191,43.0,0.0,31.0,49.0
CUST0000670207,0.0,424.0,0.0,0.0
CUST0000670504,0.0,187.0,0.0,0.0
CUST0000670651,0.0,0.0,5.0,0.0
CUST0000670676,6.0,202.0,0.0,0.0
CUST0000670736,76.0,0.0,0.0,0.0
CUST0000670740,1.0,0.0,0.0,0.0
CUST0000671085,215.0,7.0,0.0,0.0
CUST0000671159,0.0,3.0,0.0,0.0
CUST0000671253,24.0,283.0,0.0,0.0
CUST0000671743,72.0,2.0,0.0,0.0
CUST0000672261,1.0,30.0,20.0,8.0
CUST0000672263,3.0,0.0,2.0,0.0
CUST0000672316,0.0,10.0,0.0,13.0
CUST0000672497,2.0,0.0,0.0,10.0
CUST0000672560,3.0,0.0,1.0,0.0
CUST0000672612,190.0,0.0,0.0,9.0
CUST0000672665,7.0,0.0,1.0,69.0
CUST0000672930,1.0,0.0,0.0,0.0
CUST0000673066,0.0,0.0,12.0,0.0
CUST0000673133,2.0,0.0,0.0,0.0
CUST0000673197,9.0,50.0,0.0,0.0
CUST0000673256,5.0,120.0,0.0,1.0
CUST0000673736,0.0,67.0,0.0,0.0
CUST0000673744,4.0,0.0,0.0,0.0
CUST0000673939,0.0,0.0,3.0,0.0
CUST0000674288,45.0,114.0,1.0,0.0
CUST0000674372,0.0,0.0,1.0,0.0
CUST0000674767,6.0,0.0,0.0,0.0
CUST0000674832,35.0,58.0,2.0,0.0
CUST0000675272,1.0,33.0,1.0,0.0
CUST0000675797,22.0,9.0,40.0,0.0
CUST0000675844,4.0,0.0,68.0,0.0
CUST0000676167,2.0,0.0,454.0,0.0
CUST0000676446,16.0,0.0,0.0,0.0
CUST0000676746,142.0,2.0,1.0,0.0
CUST0000676995,5.0,103.0,0.0,38.0
CUST0000677070,283.0,10.0,0.0,0.0
CUST0000677237,139.0,2.0,0.0,0.0
CUST0000677440,9.0,0.0,0.0,0.0
CUST0000677532,0.0,104.0,0.0,0.0
CUST0000678184,34.0,1.0,0.0,4.0
CUST0000678277,80.0,2.0,0.0,1.0
CUST0000678300,1.0,0.0,0.0,0.0
CUST0000678391,23.0,10.0,0.0,0.0
CUST0000679226,336.0,0.0,0.0,0.0
CUST0000679415,9.0,5.0,50.0,0.0
CUST0000679706,170.0,12.0,1.0,0.0
CUST0000679829,16.0,0.0,0.0,0.0
CUST0000679894,91.0,0.0,5.0,16.0
CUST0000680051,5.0,0.0,0.0,1.0
CUST0000680311,26.0,69.0,2.0,0.0
CUST0000680689,26.0,0.0,0.0,0.0
CUST0000680694,4.0,0.0,0.0,0.0
CUST0000680928,329.0,4.0,2.0,0.0
CUST0000680972,110.0,2.0,3.0,0.0
CUST0000680983,122.0,0.0,0.0,0.0
CUST0000681047,20.0,0.0,0.0,0.0
CUST0000681227,71.0,65.0,0.0,0.0
CUST0000681735,29.0,0.0,65.0,0.0
CUST0000681997,60.0,3.0,0.0,2.0
CUST0000682110,0.0,0.0,0.0,2.0
CUST0000682120,48.0,0.0,1.0,0.0
CUST0000682138,0.0,0.0,0.0,1.0
CUST0000682212,0.0,83.0,12.0,0.0
CUST0000682462,782.0,42.0,0.0,0.0
CUST0000682663,2.0,0.0,0.0,0.0
CUST0000682771,7.0,0.0,0.0,0.0
CUST0000683554,22.0,0.0,0.0,265.0
CUST0000683624,89.0,4.0,2.0,0.0
CUST0000683937,0.0,42.0,0.0,0.0
CUST0000684188,1.0,0.0,0.0,0.0
CUST0000684245,11.0,4.0,1.0,0.0
CUST0000684627,25.0,52.0,0.0,0.0
CUST0000684800,14.0,2.0,46.0,212.0
CUST0000685699,5.0,3.0,1.0,0.0
CUST0000685886,367.0,3.0,10.0,2.0
CUST0000686045,4.0,0.0,0.0,0.0
CUST0000686158,140.0,12.0,0.0,12.0
CUST0000686580,338.0,1.0,4.0,17.0
CUST0000687027,49.0,0.0,0.0,0.0
CUST0000687089,29.0,0.0,0.0,0.0
CUST0000687099,69.0,0.0,0.0,0.0
CUST0000687290,137.0,6.0,0.0,0.0
CUST0000687529,0.0,0.0,0.0,34.0
CUST0000687717,54.0,3.0,0.0,0.0
CUST0000687859,15.0,2.0,1.0,4.0
CUST0000688346,25.0,5.0,0.0,0.0
CUST0000688474,0.0,9.0,0.0,0.0
CUST0000688867,77.0,36.0,4.0,17.0
CUST0000688872,90.0,0.0,0.0,0.0
CUST0000689173,0.0,1.0,0.0,0.0
CUST0000689293,12.0,4.0,28.0,19.0
CUST0000689445,0.0,3.0,0.0,0.0
CUST0000689627,11.0,10.0,0.0,0.0
CUST0000689800,110.0,496.0,0.0,7.0
CUST0000689905,80.0,5.0,0.0,0.0
CUST0000689944,5.0,0.0,0.0,0.0
CUST0000690034,0.0,6.0,0.0,0.0
CUST0000690291,0.0,8.0,0.0,0.0
CUST0000690430,30.0,11.0,1.0,0.0
CUST0000690457,31.0,0.0,0.0,0.0
CUST0000690481,77.0,1.0,0.0,0.0
CUST0000690650,15.0,244.0,0.0,135.0
CUST0000690721,149.0,1.0,0.0,1.0
CUST0000690958,19.0,2.0,3.0,0.0
CUST0000691024,0.0,0.0,0.0,9.0
CUST0000691049,1.0,0.0,0.0,0.0
CUST0000691264,8.0,0.0,4.0,0.0
CUST0000691334,1.0,4.0,0.0,64.0
CUST0000692015,203.0,0.0,0.0,0.0
CUST0000692058,7.0,38.0,0.0,0.0
CUST0000692088,32.0,0.0,9.0,0.0
CUST0000692260,6.0,314.0,4.0,0.0
CUST0000692485,36.0,8.0,0.0,0.0
CUST0000692661,117.0,0.0,0.0,0.0
CUST0000692687,24.0,0.0,0.0,0.0
CUST0000692984,5.0,0.0,0.0,0.0
CUST0000693014,6.0,107.0,0.0,0.0
CUST0000693113,126.0,18.0,13.0,0.0
CUST0000693232,0.0,6.0,0.0,0.0
CUST0000693463,75.0,29.0,0.0,0.0
CUST0000693465,34.0,65.0,0.0,1.0
CUST0000693737,36.0,336.0,2.0,0.0
CUST0000693928,545.0,111.0,6.0,0.0
CUST0000694237,19.0,1.0,0.0,0.0
CUST0000694366,193.0,2.0,0.0,0.0
CUST0000694372,3.0,19.0,0.0,0.0
CUST0000694395,28.0,0.0,1.0,0.0
CUST0000694841,5.0,1.0,0.0,0.0
CUST0000694856,2.0,0.0,28.0,0.0
CUST0000694871,0.0,1.0,0.0,0.0
CUST0000694962,30.0,1.0,0.0,0.0
CUST0000695341,2.0,1.0,0.0,69.0
CUST0000695407,40.0,0.0,0.0,3.0
CUST0000695418,183.0,0.0,5.0,6.0
CUST0000695535,16.0,0.0,0.0,0.0
