cust_id,cust_price_sensitivity,cust_lifestage,total_spend,no_trans
CUST0000692088,UM,OT,440.67,41
CUST0000692260,UM,OT,4245.91,324
CUST0000692485,MM,YF,515.84,44
CUST0000692661,LA,YF,2972.72,117
CUST0000692687,LA,,1597.05,24
CUST0000692984,MM,YA,192.96,5
CUST0000693014,UM,OT,1685.04,113
CUST0000693113,MM,OT,2935.7,157
CUST0000693232,UM,YF,25.76,6
CUST0000693463,MM,,2988.5,104
CUST0000693465,UM,OT,2606.37,100
CUST0000693737,MM,YF,4738.4,374
CUST0000693928,MM,YA,4327.97,662
CUST0000694237,UM,OT,199.32,20
CUST0000694366,MM,YF,2941.46,195
CUST0000694372,MM,OT,230.83,22
CUST0000694395,MM,OT,741.61,29
CUST0000694841,XX,OA,16.56,6
CUST0000694856,MM,OT,198.38,30
CUST0000694871,XX,OT,0.93,1
CUST0000694962,LA,YA,229.03,31
CUST0000695341,LA,YA,1074.55,72
CUST0000695407,MM,OT,470.45,43
CUST0000695418,MM,,6053.38,194
CUST0000695535,LA,OA,204.17,16
CUST0000696106,MM,OT,1449.59,132
CUST0000696692,MM,OT,1353.93,94
CUST0000696851,MM,YF,1113.05,55
CUST0000696947,LA,OT,1778.08,167
CUST0000697061,LA,OA,696.08,34
CUST0000697113,UM,OT,541.57,40
CUST0000697309,XX,YA,2.04,1
CUST0000697356,MM,OT,1942.41,96
CUST0000697443,MM,PE,1334.92,95
CUST0000697528,MM,OT,2451.62,106
CUST0000697836,MM,YF,3373.53,353
CUST0000697945,UM,OT,312.88,25
CUST0000698121,UM,OT,771.89,12
CUST0000698369,UM,YF,74.64,4
CUST0000698395,MM,OT,5961.5,99
CUST0000698770,MM,OT,1339.95,79
CUST0000698870,LA,OF,343.36,17
CUST0000699050,LA,PE,93.43,11
CUST0000699237,UM,OT,38.56,5
CUST0000699276,MM,OT,2981.16,142
CUST0000699367,MM,OT,1041.05,209
CUST0000699414,MM,PE,497.45,63
CUST0000699742,MM,YF,7123.76,432
CUST0000699850,MM,,800.04,54
CUST0000700137,UM,OT,48.48,13
CUST0000700288,MM,OT,129.7,1
CUST0000700591,XX,OT,0.03,1
CUST0000701142,UM,OT,1937.91,197
CUST0000701172,LA,YF,168.5,8
CUST0000701483,UM,YA,442.67,47
CUST0000701603,UM,YA,5389.17,265
CUST0000701700,MM,OT,1477.45,77
CUST0000702039,XX,OT,13.08,1
CUST0000703243,LA,,557.59,86
CUST0000703259,UM,OA,642.16,73
CUST0000703444,MM,OT,2060.49,215
CUST0000703687,MM,,657.05,117
CUST0000703822,UM,OT,2240.71,85
CUST0000704073,LA,OT,20.97,1
CUST0000705186,XX,OT,23.13,10
CUST0000705250,LA,,1342.13,101
CUST0000705251,UM,OA,4386.69,244
CUST0000705865,XX,OT,3.48,1
CUST0000705880,LA,YA,487.61,22
CUST0000705963,LA,,609.71,62
CUST0000706178,MM,OT,182.63,17
CUST0000706303,UM,OT,34.28,10
CUST0000706915,MM,OT,674.82,207
CUST0000707553,LA,,1971.27,296
CUST0000707560,MM,OT,461.11,30
CUST0000707701,XX,OT,16.49,1
CUST0000707770,LA,PE,141.71,35
CUST0000707875,LA,OA,1924.06,277
CUST0000707905,XX,OT,5.69,1
CUST0000708140,MM,OT,26.86,4
CUST0000708142,XX,OT,12.1,1
CUST0000708550,LA,PE,113.08,14
CUST0000708577,MM,YA,611.02,88
CUST0000708714,LA,YA,346.34,24
CUST0000708739,UM,OT,105.46,5
CUST0000708744,XX,YA,6.48,5
CUST0000708813,LA,OT,2784.02,85
CUST0000709486,UM,YA,286.5,44
CUST0000709525,MM,OT,1067.89,18
CUST0000709956,UM,OT,290.69,9
CUST0000710421,UM,OA,3558.6,92
CUST0000710499,MM,YA,145.59,11
CUST0000711122,MM,OT,20.44,1
CUST0000711167,LA,OA,1342.73,226
CUST0000711368,LA,OT,86.9,2
CUST0000711617,LA,OT,319.31,8
CUST0000711734,XX,OT,6.89,1
CUST0000711788,UM,,256.98,56
CUST0000711881,LA,OF,687.53,28
CUST0000712188,LA,YF,1524.23,108
CUST0000712379,XX,OT,1.83,1
CUST0000712923,MM,OT,57.77,8
CUST0000712948,MM,YA,256.15,49
CUST0000713060,LA,OT,1884.31,99
CUST0000713129,MM,OT,12.88,1
CUST0000713144,LA,OT,110.27,6
CUST0000713315,LA,OF,254.59,16
CUST0000713486,LA,PE,210.96,71
CUST0000713789,MM,,28.75,3
CUST0000713874,MM,,97.05,41
CUST0000713877,MM,,3143.59,267
CUST0000713934,MM,PE,188.72,36
CUST0000714089,UM,YA,1403.02,188
CUST0000714492,XX,OA,0.06,2
CUST0000714601,MM,OT,53.12,2
CUST0000714746,MM,,515.23,89
CUST0000715014,XX,YF,7.02,1
CUST0000715047,UM,YA,11.06,1
CUST0000715087,UM,PE,34.82,4
CUST0000715380,XX,OT,11.09,2
CUST0000715467,MM,OT,1922.4,120
CUST0000715676,LA,YA,1991.29,146
CUST0000716219,LA,OT,11.44,1
CUST0000716427,MM,OT,57.83,1
CUST0000716624,MM,YF,833.24,59
CUST0000717077,UM,OT,1400.78,148
CUST0000717337,MM,OT,4360.2,282
CUST0000717372,XX,OA,1.28,1
CUST0000717402,LA,OT,65.69,5
CUST0000717641,XX,OT,0.93,1
CUST0000717649,MM,,52.3,3
CUST0000717763,MM,YA,211.69,12
CUST0000717840,MM,OT,1120.43,205
CUST0000718427,MM,OT,42.18,15
CUST0000719018,XX,OT,14.61,1
CUST0000719553,MM,,171.69,23
CUST0000719710,UM,OT,44.15,3
CUST0000719941,UM,OT,12.84,1
CUST0000720080,MM,,260.5,64
CUST0000720348,UM,OT,236.99,33
CUST0000720371,UM,,55.85,8
CUST0000720755,MM,YF,33.32,1
CUST0000720813,UM,,29.88,3
CUST0000721005,MM,YA,234.15,24
CUST0000721310,UM,OT,64.66,1
CUST0000721354,UM,PE,356.3,12
CUST0000721663,MM,OT,37.88,5
CUST0000721845,UM,YA,642.21,66
CUST0000721930,LA,OT,50.49,10
CUST0000722023,MM,OT,29.28,14
CUST0000722230,MM,YA,2119.86,277
CUST0000722390,XX,OT,6.48,1
CUST0000722574,XX,OT,10.99,1
CUST0000722790,UM,,361.84,30
CUST0000722945,LA,OT,566.14,49
CUST0000722982,UM,YA,2396.71,94
CUST0000723002,UM,YF,389.86,46
CUST0000723580,LA,OF,1467.93,108
CUST0000724190,MM,OF,3304.71,265
CUST0000724205,LA,YF,1035.8,75
CUST0000724208,MM,OT,2412.7,165
CUST0000724321,LA,YF,68.32,5
CUST0000724406,MM,YA,438.36,57
CUST0000724424,LA,PE,2972.13,134
CUST0000724854,MM,OT,78.08,16
CUST0000724998,UM,YF,1094.27,83
CUST0000725068,MM,PE,1280.18,87
CUST0000725392,XX,OT,7.26,2
CUST0000725480,LA,OF,640.68,93
CUST0000725482,XX,OT,4.32,2
CUST0000725494,MM,OT,867.29,177
CUST0000725592,MM,OT,343.39,8
CUST0000725670,MM,YF,1506.79,67
CUST0000725725,MM,YA,148.16,67
CUST0000726295,LA,PE,1227.5,207
CUST0000726362,UM,OA,1477.86,39
CUST0000726483,XX,OT,10.84,1
CUST0000726543,UM,OT,4313.04,192
CUST0000726635,XX,OT,1.57,1
CUST0000726888,UM,YA,324.79,42
CUST0000726971,XX,OT,0.34,2
CUST0000727182,UM,OT,1030.76,73
CUST0000727215,MM,OA,305.57,55
CUST0000727779,UM,,432.79,20
CUST0000727833,UM,OT,368.82,38
CUST0000727862,MM,OT,174.85,35
CUST0000728097,MM,OA,748.97,145
CUST0000728164,UM,OT,916.57,87
CUST0000728277,MM,YF,1751.03,164
CUST0000728571,LA,,1985.4,125
CUST0000728760,UM,YA,1789.39,194
CUST0000728841,UM,OT,8.25,1
CUST0000728882,XX,OT,4.71,1
CUST0000728918,LA,OT,419.02,49
CUST0000728979,UM,OT,62.03,3
CUST0000729056,MM,OT,1778.67,127
CUST0000729097,MM,OT,106.8,13
CUST0000729397,MM,YA,2019.18,194
CUST0000729516,MM,OT,32.06,9
CUST0000729898,UM,PE,117.78,21
CUST0000730021,LA,YA,71.57,16
CUST0000730173,XX,OT,39.68,2
CUST0000730199,LA,,234.87,35
CUST0000730320,XX,OT,1.82,1
CUST0000730353,UM,OA,5725.99,134
CUST0000730395,XX,OT,7.58,1
CUST0000730476,MM,OT,314.1,28
CUST0000730479,MM,OT,1231.69,75
CUST0000730614,UM,PE,863.93,242
CUST0000730815,LA,OT,18.7,7
CUST0000731373,MM,PE,286.17,50
CUST0000731413,MM,YA,2004.24,145
CUST0000731762,UM,PE,362.11,35
CUST0000732049,MM,,24.49,5
CUST0000732461,XX,OT,6.14,4
CUST0000732836,UM,YF,2341.85,660
CUST0000732985,UM,OT,31.64,12
CUST0000733029,MM,PE,129.54,39
CUST0000733209,LA,OA,2632.23,146
CUST0000733822,MM,OT,582.58,112
CUST0000733828,LA,OA,87.78,14
CUST0000733897,MM,YF,578.57,19
CUST0000734005,LA,YF,2186.37,132
CUST0000734039,UM,PE,203.7,16
CUST0000734554,UM,OT,8.96,1
CUST0000734637,UM,OT,45.61,1
CUST0000734827,UM,OT,1401.33,113
CUST0000734885,UM,OT,604.04,69
CUST0000735077,MM,OF,563.06,19
CUST0000735379,UM,OA,189.07,18
CUST0000735706,MM,YA,92.4,4
CUST0000735801,UM,OT,32.36,1
CUST0000736259,MM,,3637.65,480
CUST0000736409,LA,OT,13.31,1
CUST0000736933,LA,,15.2,1
CUST0000737119,MM,YF,479.36,42
CUST0000737314,XX,OT,3.15,1
CUST0000737373,MM,OT,3241.2,334
CUST0000737688,UM,PE,3134.55,138
CUST0000737915,UM,YF,4121.62,159
CUST0000738078,XX,YF,7.68,1
CUST0000738098,LA,,3523.72,70
CUST0000738183,MM,,62.3,5
CUST0000739208,LA,OT,609.72,76
CUST0000739370,LA,YF,2549.23,74
CUST0000740028,MM,PE,1427.97,46
CUST0000740133,MM,,1487.45,214
CUST0000740535,XX,OT,33.76,3
CUST0000740844,MM,OT,26.45,1
CUST0000740845,MM,OA,408.02,39
CUST0000740863,UM,OT,73.02,4
CUST0000741143,MM,OT,3166.99,95
CUST0000741224,LA,,4653.2,266
CUST0000741274,LA,YA,346.23,26
CUST0000741361,MM,OT,38.88,1
CUST0000741685,XX,OT,7.16,1
CUST0000741765,UM,YA,963.52,154
CUST0000741801,MM,YA,393.47,33
CUST0000741966,XX,OT,11.07,1
CUST0000742196,UM,YF,736.24,139
CUST0000742753,UM,OT,29.78,1
CUST0000742968,MM,OT,782.67,130
CUST0000743676,LA,YF,1975.26,82
CUST0000744032,XX,PE,5.34,2
CUST0000744050,MM,PE,2069.36,147
CUST0000744271,LA,YA,4379.24,131
CUST0000744374,LA,,622.94,164
CUST0000744571,LA,YF,2696.3,218
CUST0000744587,UM,YA,133.42,23
CUST0000744624,UM,YA,3380.18,77
CUST0000744645,MM,YA,872.45,113
CUST0000744653,MM,,84.24,11
CUST0000744787,LA,OF,1819.6,378
CUST0000744854,UM,OT,1469.67,66
CUST0000744925,MM,OA,3383.02,248
CUST0000744976,LA,OA,2563.51,139
CUST0000745119,XX,,3.6,1
CUST0000745452,UM,OT,24.56,1
CUST0000745988,XX,OT,4.76,1
CUST0000745995,UM,,8.48,5
CUST0000746165,UM,YA,137.17,50
CUST0000746234,MM,YA,1288.26,144
CUST0000746315,MM,OF,861.83,108
CUST0000746359,MM,OA,3133.31,777
CUST0000746502,UM,YA,98.29,45
CUST0000746630,UM,OT,1882.64,235
CUST0000746809,MM,OT,37.39,5
CUST0000746862,UM,PE,60.94,4
CUST0000747344,LA,PE,79.33,34
CUST0000747426,MM,YA,1720.87,168
CUST0000747752,UM,OT,1281.18,56
CUST0000748260,XX,OT,17.56,7
CUST0000748625,MM,,1162.25,64
CUST0000748686,XX,,6.49,2
CUST0000749091,LA,OT,1139.2,168
CUST0000749213,UM,YF,85.97,10
CUST0000749264,UM,YF,2185.26,78
CUST0000749956,MM,YF,285.86,29
CUST0000750072,MM,OT,2777.2,117
CUST0000750549,LA,YF,2737.63,241
CUST0000750925,XX,OT,13.93,1
CUST0000751357,LA,OA,227.71,31
CUST0000751452,XX,OT,2.91,1
CUST0000751821,MM,YA,5254.79,456
CUST0000752292,UM,OT,164.73,48
CUST0000752305,UM,YF,121.65,23
CUST0000752500,UM,YF,614.1,76
CUST0000752545,MM,OT,18.17,8
CUST0000752715,MM,,3411.35,165
CUST0000752874,LA,YF,718.5,20
CUST0000752951,LA,OT,237.54,19
CUST0000753263,LA,PE,629.49,122
CUST0000753352,LA,OT,978.93,34
CUST0000753421,UM,OT,12.51,1
CUST0000753729,LA,OT,85.58,9
CUST0000753818,MM,OT,976.19,50
CUST0000753950,UM,YA,33.21,4
CUST0000754299,LA,OT,23.33,4
CUST0000754655,MM,OT,241.08,56
CUST0000754664,LA,OT,403.77,79
CUST0000754753,MM,OT,161.03,55
CUST0000755563,LA,OT,35.0,7
CUST0000755583,MM,,84.0,17
CUST0000755734,MM,OA,526.86,51
CUST0000756098,MM,OT,48.12,10
CUST0000756203,XX,OT,1.3,1
CUST0000756628,MM,OT,1242.17,110
CUST0000756732,LA,YF,10.4,2
CUST0000756805,LA,OF,193.91,14
CUST0000757203,UM,YF,3444.43,225
CUST0000757252,XX,OT,7.53,1
CUST0000757309,UM,OA,733.67,46
CUST0000757371,LA,,52.66,22
CUST0000757582,MM,OT,942.98,288
CUST0000758105,UM,OF,1891.57,328
CUST0000758238,MM,OT,204.53,15
CUST0000758403,LA,,63.64,16
CUST0000758801,UM,OT,19.95,1
CUST0000758911,UM,YA,3107.68,384
CUST0000759041,XX,YA,9.56,6
CUST0000759306,XX,OT,4.8,3
CUST0000759545,LA,YF,455.12,47
CUST0000759603,XX,OT,12.15,1
CUST0000759622,MM,OT,199.37,18
CUST0000759771,MM,OA,633.39,57
CUST0000759792,MM,YA,144.51,20
CUST0000759943,MM,OT,642.67,15
CUST0000759949,MM,OA,2714.94,169
CUST0000760115,MM,OF,1881.71,153
CUST0000760393,LA,YF,6136.48,202
CUST0000760436,UM,PE,276.29,36
CUST0000760686,XX,YA,3.57,2
CUST0000760764,LA,OA,30.51,7
CUST0000760869,MM,OT,67.79,3
CUST0000760909,MM,OT,12.2,1
CUST0000760924,XX,OT,1.94,1
CUST0000760937,LA,,305.04,48
CUST0000761005,LA,,5362.49,173
CUST0000761326,MM,YF,2272.18,76
CUST0000761811,UM,OT,334.8,69
CUST0000761936,XX,OT,2.39,1
CUST0000762076,UM,YA,720.99,54
CUST0000762118,LA,,3435.73,145
CUST0000762485,LA,YF,291.89,34
CUST0000762902,XX,OA,13.45,1
CUST0000762907,MM,YA,234.24,49
CUST0000763030,UM,OT,8550.59,104
CUST0000763129,MM,OT,153.85,8
CUST0000763358,UM,YA,466.76,55
CUST0000763608,UM,OT,308.72,83
CUST0000763659,LA,OT,164.8,38
CUST0000763704,LA,PE,22.55,2
CUST0000764077,UM,OT,1328.6,108
CUST0000764276,UM,YF,4928.06,203
CUST0000764520,MM,YF,3463.7,274
CUST0000764768,UM,OT,77.9,4
CUST0000765586,UM,OA,1108.27,62
CUST0000765723,LA,OF,612.3,73
CUST0000765740,MM,,212.92,15
CUST0000766155,LA,,509.21,124
CUST0000766169,MM,YA,1069.54,95
CUST0000766193,UM,,1799.61,131
CUST0000766418,XX,OA,0.01,1
CUST0000766744,MM,YA,111.07,5
CUST0000766908,MM,OT,117.44,8
CUST0000767090,XX,OT,0.01,1
CUST0000767141,UM,YA,88.4,23
CUST0000767153,XX,OT,3.45,1
CUST0000767244,MM,OT,992.42,156
CUST0000767293,MM,OT,46.64,1
CUST0000767319,XX,YA,0.86,1
CUST0000767429,XX,OT,0.04,4
CUST0000767525,MM,YA,1692.46,99
CUST0000767872,LA,OT,74.28,25
CUST0000767888,LA,YF,3172.24,146
CUST0000768294,MM,OA,85.59,22
CUST0000768393,MM,YF,5720.82,121
CUST0000768513,XX,OT,0.86,1
CUST0000768576,XX,OT,4.81,1
CUST0000768676,XX,OT,4.36,2
CUST0000769276,XX,OT,12.37,4
CUST0000769692,LA,,38.3,12
CUST0000770036,MM,YA,383.17,21
CUST0000770451,MM,OT,945.87,74
CUST0000771292,UM,OT,27.46,3
CUST0000771531,MM,YF,571.87,107
CUST0000771758,MM,PE,1247.83,169
CUST0000772017,LA,OT,25.87,2
CUST0000772274,MM,YF,421.62,116
CUST0000772370,MM,,197.53,26
CUST0000772385,UM,OT,44.0,5
CUST0000772608,MM,PE,1415.58,332
CUST0000772617,MM,YA,1140.24,111
CUST0000772661,MM,PE,1163.2,98
CUST0000773129,XX,OT,7.23,2
CUST0000773381,MM,OT,376.76,36
CUST0000773721,UM,OA,120.7,14
CUST0000774006,MM,,206.09,6
CUST0000774924,UM,YA,106.35,24
CUST0000774988,MM,OT,38.19,7
CUST0000775212,MM,OT,2237.04,366
CUST0000775362,UM,OT,672.41,79
CUST0000775922,UM,OA,1408.23,215
CUST0000776056,LA,YA,1636.22,79
CUST0000776068,MM,YA,3741.69,191
CUST0000776226,UM,OT,196.28,42
CUST0000776361,XX,YF,17.15,3
CUST0000776575,LA,YF,106.99,9
CUST0000776591,LA,PE,493.17,141
CUST0000776916,UM,OT,96.84,13
CUST0000777126,LA,PE,972.53,106
CUST0000777452,MM,,295.4,98
CUST0000777454,MM,YA,198.42,23
CUST0000777734,LA,OT,432.91,17
CUST0000777787,MM,OT,17.18,1
CUST0000777842,UM,OA,3561.29,199
CUST0000778176,XX,OT,32.26,10
CUST0000778224,MM,YF,1339.52,145
CUST0000779812,MM,OT,625.54,212
CUST0000779956,UM,OT,849.42,62
CUST0000780100,UM,YA,1651.16,89
CUST0000780146,LA,YA,772.06,93
CUST0000780442,MM,OT,14.03,1
CUST0000780587,XX,OT,0.39,1
CUST0000780652,MM,OA,810.98,232
CUST0000780822,XX,OF,10.66,2
CUST0000780835,UM,YF,1768.39,305
CUST0000780880,UM,OT,166.96,62
CUST0000780958,MM,PE,1357.51,125
CUST0000781005,UM,YA,5020.12,292
CUST0000781190,MM,YA,582.54,84
CUST0000781259,UM,YF,1689.0,56
CUST0000781826,LA,OT,213.43,17
CUST0000781911,UM,OT,47.53,2
CUST0000782062,MM,OT,2941.24,136
CUST0000782246,UM,YF,1571.73,141
CUST0000782307,XX,OT,0.03,1
CUST0000782392,XX,OT,5.53,1
CUST0000782600,UM,,490.59,31
CUST0000782631,UM,YF,4013.59,262
CUST0000783073,UM,OA,437.21,171
CUST0000783429,UM,OA,181.4,10
CUST0000783946,LA,OA,462.35,52
CUST0000784004,UM,OT,1585.08,155
CUST0000784006,UM,PE,1229.52,111
CUST0000784166,LA,OT,64.88,11
CUST0000784298,MM,OT,154.51,24
CUST0000784376,XX,OT,1.5,1
CUST0000784547,UM,PE,450.89,40
CUST0000784973,MM,OT,1613.21,25
CUST0000785166,MM,OT,24.04,1
CUST0000785295,UM,,1547.32,93
CUST0000785369,MM,YA,25.12,5
CUST0000785475,UM,OT,275.34,18
CUST0000785478,MM,,1157.22,144
CUST0000785583,MM,PE,992.38,152
CUST0000785611,UM,YA,2778.79,152
CUST0000785769,UM,OT,1749.95,78
CUST0000785789,MM,OT,2321.45,42
CUST0000785984,UM,OT,61.4,8
CUST0000786243,MM,YA,1060.59,94
CUST0000786608,MM,OF,1110.27,28
CUST0000786778,MM,OA,259.61,43
CUST0000786966,XX,YA,125.95,18
CUST0000787036,LA,OT,315.07,10
CUST0000787129,MM,,63.59,7
CUST0000787270,XX,OT,2.43,1
CUST0000787337,XX,PE,395.41,3
CUST0000787465,UM,,2440.38,114
CUST0000787661,LA,OT,125.82,44
CUST0000788031,LA,OT,50.07,3
CUST0000788111,MM,,771.68,75
CUST0000788315,MM,OA,46.92,3
CUST0000788459,XX,OT,3.13,1
CUST0000788532,MM,OA,84.33,36
CUST0000788616,UM,YF,3971.03,255
CUST0000788668,LA,,1076.57,54
CUST0000788910,LA,OT,9.98,1
CUST0000789075,LA,YF,60.59,15
CUST0000789114,MM,,234.4,40
CUST0000789469,MM,YA,38.81,6
CUST0000789574,MM,OT,3862.63,163
CUST0000790651,XX,OT,28.32,4
CUST0000790691,MM,OF,4996.71,267
CUST0000790937,MM,,1375.76,55
CUST0000791300,XX,OT,9.41,1
CUST0000791687,UM,OA,71.44,7
CUST0000792017,LA,OT,32.03,1
CUST0000792272,UM,YA,432.09,36
CUST0000792811,UM,OT,1305.29,90
CUST0000793074,LA,,8602.57,600
CUST0000793281,MM,YF,169.51,10
CUST0000793310,LA,YF,1554.15,115
CUST0000793321,MM,OF,115.32,24
CUST0000793465,LA,YA,2300.28,148
CUST0000793540,LA,OT,245.22,59
CUST0000793613,XX,OT,1.78,1
CUST0000794349,MM,OA,2086.44,119
CUST0000794394,MM,YA,253.48,59
CUST0000794432,UM,OA,3697.16,115
CUST0000794691,MM,OA,163.12,30
CUST0000794762,XX,OA,8.13,1
CUST0000794797,LA,OT,3519.66,327
CUST0000794814,LA,YF,121.72,13
CUST0000794930,UM,OT,259.44,18
CUST0000795313,MM,OA,152.43,28
CUST0000795550,LA,YA,357.76,40
CUST0000795922,LA,OT,31.81,3
CUST0000795954,UM,,868.64,49
CUST0000796072,MM,OA,556.33,33
CUST0000796175,XX,OT,5.01,1
CUST0000796287,LA,OT,3130.5,236
CUST0000796363,MM,OT,657.68,56
CUST0000797024,UM,PE,669.0,28
CUST0000797094,LA,YA,1065.85,123
CUST0000797294,LA,YF,18.87,2
CUST0000797664,UM,OT,89.43,8
CUST0000797753,MM,,4832.58,263
CUST0000797755,MM,YF,684.26,108
CUST0000797981,LA,OT,708.75,16
CUST0000798179,UM,YF,4003.92,233
CUST0000798688,MM,PE,152.63,24
CUST0000798970,MM,PE,63.56,3
CUST0000799729,XX,OT,1.78,2
CUST0000799807,MM,OT,2793.06,114
CUST0000800237,MM,OT,365.92,17
CUST0000800320,MM,OT,111.43,6
CUST0000800342,MM,,128.13,17
CUST0000800630,MM,OT,24.29,1
CUST0000801309,LA,OT,136.26,2
CUST0000801895,UM,PE,747.01,84
CUST0000802332,XX,OT,8.52,6
CUST0000802534,LA,OF,1218.36,126
CUST0000802910,UM,YF,2035.89,249
CUST0000803009,MM,OT,112.45,5
CUST0000803065,MM,YF,579.89,40
CUST0000803106,MM,,2497.72,139
CUST0000803113,UM,PE,419.76,177
CUST0000803214,MM,OT,28.68,1
CUST0000804275,MM,OT,164.25,8
CUST0000804462,LA,OT,1235.1,323
CUST0000804675,MM,OT,169.26,23
CUST0000804925,UM,OA,889.46,346
CUST0000805089,UM,OT,796.24,115
CUST0000805188,UM,,569.57,144
CUST0000805211,UM,OT,570.64,66
CUST0000805509,MM,OT,2807.71,189
CUST0000805533,MM,OT,462.23,63
CUST0000805536,MM,YA,44.03,7
CUST0000805651,LA,OF,1128.66,55
CUST0000805724,XX,OT,6.37,1
CUST0000805786,MM,,428.94,39
CUST0000805881,MM,YF,3944.53,321
CUST0000805980,XX,OT,17.76,5
CUST0000806277,XX,OT,13.58,2
CUST0000806331,UM,OT,156.18,42
CUST0000806489,UM,YF,60.0,8
CUST0000806551,LA,YF,3276.66,601
CUST0000807176,UM,OT,128.49,24
CUST0000807225,MM,YF,382.38,34
CUST0000807319,MM,YA,8.74,1
CUST0000807441,MM,YA,4119.18,581
CUST0000807896,MM,,532.77,85
CUST0000807919,MM,OT,85.92,26
CUST0000808041,MM,OF,1418.3,67
CUST0000808290,MM,PE,3350.07,208
CUST0000808474,MM,,753.74,157
CUST0000808639,UM,OT,2984.88,146
CUST0000808884,MM,OT,49.33,7
CUST0000809605,LA,,511.78,100
CUST0000809677,XX,OT,5.98,1
CUST0000809886,MM,OT,617.44,68
CUST0000810116,MM,OT,50.71,13
CUST0000810379,LA,OT,14.01,5
CUST0000810784,LA,YA,1566.06,181
CUST0000811618,MM,OT,3298.41,107
CUST0000811661,UM,YF,3315.83,435
CUST0000812101,LA,OA,778.42,193
CUST0000812150,MM,OT,39.16,1
CUST0000812179,UM,OT,1538.28,42
CUST0000812379,LA,YA,1656.15,158
CUST0000812640,LA,OT,26.68,1
CUST0000812909,MM,OT,303.62,51
CUST0000813105,XX,,1.85,1
CUST0000813108,UM,,4025.11,137
CUST0000813194,MM,PE,676.61,14
CUST0000813604,LA,OT,2863.0,132
CUST0000813956,UM,,102.55,24
CUST0000814656,MM,YF,814.03,84
CUST0000814766,UM,OA,1241.84,148
CUST0000814921,XX,OT,2.82,1
CUST0000815118,LA,,444.0,10
CUST0000815318,MM,OT,255.91,68
CUST0000815647,LA,OT,20.9,4
CUST0000815801,LA,PE,983.61,53
CUST0000815839,XX,OT,11.55,1
CUST0000816072,MM,OA,3035.39,133
CUST0000816127,XX,OF,10.04,1
CUST0000816240,UM,YF,343.36,22
CUST0000816474,LA,YA,122.57,22
CUST0000816644,MM,OT,33.54,8
CUST0000816691,LA,YA,189.06,101
CUST0000816722,LA,OT,111.28,4
CUST0000817002,UM,OT,814.73,42
CUST0000817082,MM,YF,4818.58,144
CUST0000817281,UM,OT,236.97,56
CUST0000817425,MM,YA,464.62,49
CUST0000817461,XX,OT,71.88,1
CUST0000817685,LA,OT,13.9,1
CUST0000817991,UM,OA,3443.33,129
CUST0000818165,UM,YA,208.99,28
CUST0000818250,LA,OA,1368.12,150
CUST0000818812,MM,YA,2703.54,179
CUST0000818932,MM,YF,3811.25,248
CUST0000819101,XX,OT,0.29,1
CUST0000819195,UM,,21.63,1
CUST0000819500,LA,OT,11.97,1
CUST0000820108,LA,YF,421.06,73
CUST0000820186,MM,OT,18.57,1
CUST0000820324,MM,OA,2097.59,180
CUST0000820341,XX,OT,14.23,8
CUST0000820448,MM,OT,80.04,3
CUST0000821327,XX,OT,8.91,1
CUST0000821330,LA,,2409.42,221
CUST0000821622,LA,YA,727.46,118
CUST0000822085,MM,OA,4889.92,189
CUST0000822088,LA,PE,117.96,39
CUST0000822315,MM,YA,305.81,29
CUST0000822341,LA,OF,3392.48,238
CUST0000822356,UM,YF,3295.99,160
CUST0000822402,LA,OF,150.86,16
CUST0000822468,MM,OA,310.83,33
CUST0000822549,MM,OT,57.54,4
CUST0000822648,MM,,35.33,10
CUST0000823257,MM,YA,193.32,29
CUST0000823558,LA,OT,390.32,28
CUST0000824333,XX,,9.83,4
CUST0000824453,LA,OT,439.44,155
CUST0000824456,XX,OT,6.04,1
CUST0000824641,UM,YF,2021.3,51
CUST0000824986,LA,OA,44.28,2
CUST0000824998,UM,OT,156.11,22
CUST0000825584,UM,YF,439.15,25
CUST0000825713,LA,OT,109.9,5
CUST0000826107,MM,YA,1690.56,125
CUST0000826229,MM,OT,31.11,2
CUST0000826238,XX,YA,52.0,2
CUST0000826996,MM,YA,15.13,3
CUST0000827064,MM,OT,266.33,52
CUST0000827111,XX,OT,15.88,2
CUST0000827417,MM,OT,41.75,1
CUST0000827575,XX,OT,9.92,1
CUST0000827586,UM,OT,334.38,17
CUST0000827750,MM,OT,70.24,27
CUST0000827846,MM,OT,83.51,25
CUST0000827856,XX,OT,5.64,1
CUST0000827922,MM,OT,1258.23,83
CUST0000828022,MM,OT,58.16,16
CUST0000828036,LA,OT,1832.79,130
CUST0000828166,MM,YF,2075.76,188
CUST0000828846,UM,YA,139.72,23
CUST0000829233,UM,OT,65.83,3
CUST0000829333,MM,YA,1161.72,186
CUST0000829489,UM,YF,5286.77,94
CUST0000830044,UM,,2003.64,102
CUST0000830424,UM,OA,2324.77,105
CUST0000830456,XX,OT,8.69,3
CUST0000830529,LA,YF,1327.57,177
CUST0000830969,UM,YA,285.57,67
CUST0000831085,MM,YF,945.61,80
CUST0000831162,MM,YF,4864.32,343
CUST0000831705,MM,OA,787.44,124
CUST0000832277,LA,OT,187.68,54
CUST0000832283,MM,OT,4683.79,297
CUST0000832339,UM,OT,1932.53,75
